steamId,name,premier_rating,match_kills,match_deaths,match_kd_ratio,match_leetify_rating,match_damage,match_rounds_count,aim,positioning,utility,clutch,opening,ct_leetify,t_leetify,accuracy_enemy_spotted,accuracy_head,counter_strafing_good_shots_ratio,ct_opening_aggression_success_rate,ct_opening_duel_success_percentage,flashbang_hit_foe_avg_duration,flashbang_hit_foe_per_flashbang,flashbang_hit_friend_per_flashbang,flashbang_leading_to_kill,flashbang_thrown,he_foes_damage_avg,he_friends_damage_avg,preaim,reaction_time_ms,spray_accuracy,t_opening_aggression_success_rate,t_opening_duel_success_percentage,traded_deaths_success_percentage,trade_kill_opportunities_per_round,trade_kills_success_percentage,utility_on_death_avg
76561198003624530,AbrasiveAtom,10251,19,5,3.8,0.073,1701,15,55.9618,60.2568,57.277,0.1564,0.0232,0.0383,0.032,32.0713,15.6804,77.1648,50.2731,57.2705,2.5403,0.5265,0.1854,3.995,7.4959,10.9625,0.3769,10.4137,575.7736,28.631,41.3248,47.7988,45.3083,0.3024,43.9373,278.919
76561198875273496,Damon Barlow,11691,26,14,1.86,0.123,2398,21,59.4835,58.3166,54.3569,0.1485,-0.0156,0.0198,0.0256,33.4116,17.8241,80.1257,36.6634,45.8864,2.3139,0.4094,0.4192,3.7252,12.5971,8.8834,0.3836,11.2539,619.793,31.1474,37.6062,37.6062,50.1028,0.4253,36.5414,248.3089
76561199612518179,Ziwps,11711,20,5,4.0,0.0959,1803,15,83.6457,66.2757,22.6942,0.1594,0.0539,0.0638,0.0549,39.0094,25.5852,85.522,48.7528,58.3559,1.1246,0.1625,0.1337,0.4374,1.6769,7.8924,0.5097,9.9507,690.0935,38.5928,56.9531,58.5687,47.1287,0.2479,51.5346,453.1667
76561199156880391,abizney,11533,22,17,1.29,0.0136,2588,24,62.1719,34.0903,75.5939,0.1154,-0.0298,-0.0179,-0.0075,34.6942,20.525,80.5822,30.679,39.176,2.7306,0.6498,0.3968,4.3703,25.1385,13.0488,0.4053,11.4323,700.9018,37.2179,29.6684,37.2791,45.0456,0.198,34.4758,189.5072
76561198296874507,Tofu,10401,9,17,0.53,-0.0685,1556,21,59.4835,57.926,46.8225,0.1079,0.0041,0.0246,-0.0032,37.9023,14.3755,79.7781,39.2351,47.6002,1.9427,0.4069,0.3529,5.1176,3.6546,9.3526,0.5645,10.0735,730.3454,37.7674,32.8989,36.9805,55.2913,0.2917,58.2155,317.9356
76561199071342536,Sorry Waffles,11563,17,22,0.77,0.0091,2338,29,51.5953,46.8119,63.3265,0.1432,-0.0213,0.0005,-0.0102,32.5452,14.7191,77.1133,33.9246,40.0071,2.8912,0.608,0.3023,6.4869,10.6047,9.7725,1.1142,11.6064,622.9784,34.1905,22.1485,23.2008,46.1217,0.3527,51.9229,87.0598
76561197966548453,Dort,10215,33,18,1.83,0.0899,3124,29,73.8914,61.7911,55.6399,0.1006,0.0325,0.0267,-0.0039,38.2328,13.6254,88.9205,51.682,57.8313,2.5526,0.6333,0.3262,8.3217,5.6852,8.4797,0.5214,9.3175,651.9849,33.3862,36.2702,36.2702,46.581,0.3477,48.6791,269.0286
76561198859763507,Apollo,11504,17,6,2.83,0.129,1641,16,56.3559,47.2097,50.5934,0.1288,-0.0031,0.012,0.0122,32.5602,16.4381,79.5299,27.9781,33.9059,2.45,0.6806,0.797,6.5048,10.6409,7.352,0.2075,10.0814,611.2216,26.7439,17.2252,20.1461,52.8251,0.4541,40.047,209.4536
76561198810617718,gruh,10444,23,16,1.44,0.0636,2124,21,68.4386,52.7903,41.0933,0.1159,0.001,-0.0166,0.0018,37.2744,15.9445,73.1371,36.2918,48.1001,2.2384,0.5476,0.5673,2.1911,3.9267,7.7142,1.4058,10.3074,585.2231,39.0751,43.4581,47.9642,53.7704,0.2566,39.2785,276.2671
76561198828637559,Chump,10000,19,17,1.12,0.0133,1754,24,47.2097,52.7903,53.3323,0.1984,0.0193,0.0127,0.0185,34.8712,16.5037,71.4874,26.6134,39.8229,2.3935,0.3742,0.393,4.5419,8.0051,9.0613,0.6646,12.5477,617.0929,31.41,40.2307,43.3557,55.9477,0.3514,36.1261,252.522
76561198165815141,spuds,11824,19,16,1.19,-0.0436,1780,20,44.433,55.567,65.8459,0.0909,0.0009,-0.013,0.0018,28.0419,19.1653,79.6413,50.7071,58.0481,2.9924,0.8862,0.3439,5.7727,16.9152,14.2085,0.2085,10.4228,703.1387,29.4645,29.5494,37.7936,44.7117,0.3312,40.2908,331.9511
76561198237701988,dookie,11044,20,20,1.0,0.0095,2070,24,28.774,46.0172,34.4546,0.1606,-0.0249,0.0022,-0.0093,29.9609,15.2957,69.0062,22.7849,37.6849,0.7404,0.3018,0.1711,4.9162,0.7293,12.4052,0.8598,11.9973,688.8655,30.2723,34.792,40.2354,50.991,0.2844,46.7832,426.6775
76561199879547097,GO!GO!ZEPPELI,11455,10,16,0.63,-0.0106,1397,19,44.0382,54.7758,57.7276,0.1199,0.0072,-0.0015,0.0201,30.8931,13.7987,82.4559,28.0431,40.8497,2.9943,0.5255,0.4085,4.5296,7.9837,7.0991,0.4682,11.3376,713.3648,33.7404,45.221,53.2194,50.5384,0.2744,49.9779,229.0762
76561197984962535,Big Y,10924,16,12,1.33,0.0058,1629,18,44.0382,51.5953,60.0142,0.1027,-0.0099,0.012,0.0049,30.6658,12.2517,79.2128,33.038,45.0031,2.806,0.6194,0.3905,6.8462,6.61,10.5847,0.5266,11.3951,660.6883,34.6896,37.4197,41.6542,53.1156,0.3029,40.1647,285.3279
76561199465953582,clit,10135,22,20,1.1,0.0126,2365,29,50.7978,53.9828,17.7384,0.1852,0.0209,-0.005,0.0332,35.0924,15.4852,74.2691,40.4432,55.4615,0.9388,0.3106,0.3983,4.6028,0.9914,3.9386,0.8287,10.3287,699.0137,35.1556,41.873,50.2696,47.4492,0.2366,44.0123,170.6415
76561199070847930,die hond,11007,24,15,1.6,0.0876,2268,22,68.0822,70.1944,36.8069,0.0958,0.0231,0.0065,0.0146,37.6859,18.2161,82.7403,41.6033,56.4889,1.6694,0.4271,0.4114,8.3765,3.3573,7.3291,0.3109,11.5303,690.4321,39.3317,32.8499,40.7888,55.0551,0.436,55.2088,358.7084
76561198447062341,Ken Kaneki,10989,16,20,0.8,-0.0602,1929,24,68.4386,53.5856,43.2272,0.1077,-0.0073,-0.0095,-0.004,36.063,16.3093,81.0441,28.5115,45.7609,2.1936,0.6209,0.5254,5.6009,4.5827,10.37,0.752,9.8562,645.234,36.4919,38.8048,41.5331,51.2035,0.3411,42.6397,184.9525
76561198425025837,PenguinMan8199,11419,15,18,0.83,0.0077,1647,21,65.5422,51.1967,33.2849,0.1041,0.011,-0.0044,0.0003,31.7877,21.2093,82.3987,35.6175,45.9308,2.4516,0.3555,0.5484,4.0137,6.983,4.2959,0.4024,10.8706,614.3642,30.9685,31.4119,43.7913,54.0296,0.2756,44.1202,188.8843
76561198814961027,pasta,11995,12,12,1.0,-0.0282,1130,18,48.4047,31.9178,73.4198,0.1099,-0.0394,-0.0251,0.001,30.4031,18.3191,76.132,28.2993,34.1565,2.8192,0.6799,0.3025,4.3931,12.6129,13.1921,0.4679,10.3569,710.0085,35.7992,14.7992,21.0385,58.6386,0.2301,36.2625,249.6214
76561198300702125,Doomer Roze,10492,10,11,0.91,0.0305,1507,16,76.7305,58.7064,32.4879,0.193,0.0009,0.0205,0.0109,39.1616,12.5302,88.1942,39.1707,51.2631,1.9096,0.6497,1.0105,10.5368,4.3449,3.7371,0.206,10.1589,666.3101,43.3079,48.5518,50.7906,53.5943,0.3114,33.7876,248.7778
76561198312822584,porpis360,10000,19,10,1.9,0.0375,1815,19,31.9178,52.7903,24.7239,0.0993,0.0152,-0.0198,0.0069,29.9471,13.1499,64.349,28.4604,41.2684,1.104,0.3922,0.1648,1.4925,1.7363,3.0476,2.4147,10.3032,634.8756,30.9004,41.6421,47.7117,47.8832,0.3172,44.2661,75.141
76561198220572865,ingentis,11476,12,17,0.71,-0.0565,1681,23,71.9043,51.5953,5.1017,0.1377,0.0175,0.0124,0.034,34.1506,22.0254,87.0243,42.0274,55.9491,0.0,0.0,0.0,0.0,0.0385,0.0,0.0,10.6645,672.2468,33.7847,40.6628,49.528,45.428,0.2083,44.9142,65.8189
76561199111812502,NoeBird,11813,16,12,1.33,-0.027,1524,18,81.8589,38.5908,40.773,0.0977,-0.0377,-0.0231,-0.0186,33.6355,23.7984,90.7521,23.6718,36.459,2.2405,0.6352,0.6539,3.7139,5.5479,12.9434,1.3539,8.4415,671.429,34.1788,27.7228,32.5222,46.4907,0.2767,42.257,390.9389
76561198878196117,StonksKing,10412,18,16,1.13,0.0708,1762,18,58.7064,50.3989,45.3527,0.1199,-0.0019,0.0093,0.0061,31.6092,14.6574,74.916,34.04,50.3055,2.622,0.4164,0.3368,2.7196,7.9345,3.0475,0.6864,9.859,571.0949,34.6782,31.5058,31.5058,56.2458,0.3122,39.7109,195.1146
76561198034868559,Kiwi,11044,6,3,2.0,0.0384,400,6,61.4092,51.9939,44.4108,0.1541,0.0138,0.0159,0.0155,36.9089,14.382,79.0276,21.8544,29.306,2.7542,0.4333,0.548,6.5119,6.3925,5.8189,1.141,10.9408,626.8242,33.6122,40.9269,45.6197,52.7215,0.3612,44.1433,301.0648
76561198446393548,rayet_,11218,22,13,1.69,0.0462,2036,17,48.8033,50.0,42.1664,0.1348,-0.0128,-0.0068,0.0135,33.9293,14.2279,75.1341,25.5722,36.7844,2.1804,0.5948,0.4638,5.7207,4.8509,8.4497,0.0327,11.9807,634.6181,34.492,35.4711,42.0041,51.5597,0.3583,39.1847,187.7404
76561199476291933,Zeus,10963,4,3,1.33,-0.0255,397,3,63.6831,63.3072,29.4247,0.1601,0.0112,0.0098,0.0134,36.0573,16.3615,79.6979,49.1529,60.9155,2.2318,0.5425,0.7699,3.7622,5.8658,6.5726,0.3993,10.124,665.2209,35.3284,29.7594,37.5473,52.1395,0.3459,50.7856,214.2815
76561199538137594,s36,10118,19,16,1.19,0.0198,1802,24,58.7064,51.9939,42.8868,0.1022,-0.0044,-0.0072,-0.0025,30.2897,26.2935,81.7076,35.2071,50.3276,2.7183,0.478,0.5614,7.3504,7.2574,5.509,0.1577,10.1877,731.541,29.6247,33.1641,39.5028,50.3573,0.327,38.5052,149.7131
76561198241416836,Secret Agent Randy Beans,11657,17,3,5.67,0.0995,1690,16,95.254,56.7495,51.6238,0.0954,0.0511,0.0302,0.0237,42.8572,22.1206,87.2509,40.678,48.5027,2.8507,0.6379,0.5191,7.9617,4.5034,5.4816,0.1466,7.4628,572.6627,42.9759,44.2233,47.5792,46.3081,0.2821,48.5413,452.6186
76561198142255842,asakumalsaki,10307,7,16,0.44,-0.0433,711,23,7.927,40.9046,25.2625,0.069,-0.0554,-0.0383,-0.0534,23.6656,16.59,52.9261,36.6124,45.5888,0.406,0.1836,0.0448,3.0864,0.392,6.1051,0.5252,13.951,655.1389,23.6747,18.2099,22.9938,49.5118,0.2858,42.2994,108.7083
76561198302271265,Xcelegacy,11717,12,10,1.2,-0.044,1230,18,19.7662,46.0172,58.3798,0.0709,-0.013,-0.0182,-0.0164,27.4804,12.851,60.1298,30.695,36.8078,2.8015,0.64,0.4945,10.0777,12.0376,4.0968,0.5668,11.1436,659.6395,30.0917,20.1149,20.1149,53.7363,0.4084,38.6428,184.0564
76561198155426543,Baba Yaga,11796,10,17,0.59,-0.0345,1360,24,48.4047,72.5747,38.8395,0.1722,0.0588,0.0426,0.0389,30.8848,13.4557,65.9891,55.4591,66.255,2.4535,0.4006,0.3377,3.4807,3.1302,8.0557,1.0977,9.6335,563.9065,35.4811,32.1734,33.9429,51.0264,0.4835,45.9352,379.6978
76561198153788401,yerbamate,10963,7,10,0.7,-0.0122,953,17,54.3795,55.567,34.0254,0.1306,0.0105,-0.0039,0.009,33.2164,22.1901,89.6185,43.2838,61.222,3.1302,0.5542,0.3597,4.605,11.0199,7.8686,0.361,13.6366,738.864,29.7198,32.7667,35.7522,50.9865,0.2748,47.5855,127.4096
76561197971365235,Hat,10422,20,14,1.43,-0.0117,2060,20,50.3989,47.2097,53.5013,0.1067,-0.0017,-0.0195,-0.0093,32.5634,13.9854,80.7779,29.6379,43.9433,2.3054,0.5917,0.2193,3.4026,5.3959,12.6226,0.2913,11.6952,675.4054,36.4327,45.3635,47.5497,39.4526,0.2245,50.7133,451.8712
76561198399823560,Stax,11651,17,14,1.21,-0.0126,1828,16,71.5661,62.93,22.7502,0.1511,0.023,0.0257,0.0351,32.5953,21.2161,83.964,44.864,58.1678,1.1117,0.2322,0.2458,3.4596,1.6919,9.5384,0.0,10.7133,614.2554,35.0551,48.9453,55.9967,47.7865,0.309,39.2245,363.9901
76561198198184785,Maddman,11410,5,11,0.45,-0.0833,530,14,77.935,51.1967,44.7719,0.1107,0.0149,0.0101,-0.0169,41.8272,18.357,79.8047,37.8944,49.3704,2.5952,0.4605,0.6897,8.0984,12.7931,5.4321,0.1371,11.0073,687.8025,46.0213,27.3773,32.6932,57.2042,0.298,43.4271,356.047
76561198407344300,qq,10533,23,13,1.77,0.0343,2338,19,61.7911,47.6078,29.2538,0.1139,0.0002,-0.0138,-0.0118,33.0983,18.2203,86.5988,37.997,50.6694,1.7427,0.3743,0.453,4.1549,3.015,6.0998,1.0828,10.6764,678.3933,31.0307,29.3332,35.6665,58.4502,0.2291,41.2279,120.665
76561197961307150,Skippy,11439,17,15,1.13,0.0542,1425,22,57.1424,38.9739,55.1502,0.0664,-0.0175,-0.0029,-0.0005,29.0456,16.2922,86.7231,34.2399,42.4161,2.3718,0.6236,0.5083,7.3439,4.6909,12.2863,0.7584,9.4292,682.806,32.2595,30.557,37.7809,41.3346,0.2479,37.059,361.5079
76561198098092788,Eis,10777,14,23,0.61,-0.0406,1793,28,50.3989,34.4578,60.2219,0.108,-0.0384,-0.0056,-0.0139,34.719,11.194,81.6054,24.144,32.6896,2.9272,0.7605,0.4997,7.1464,8.5196,8.5408,0.2003,12.4764,672.9812,38.284,18.5557,29.011,43.317,0.3062,39.7618,337.7567
76561198176623937,Phantom__XxX,10887,15,8,1.88,0.06,1669,17,46.4144,59.0954,28.9069,0.1173,0.0143,-0.0035,0.0031,30.705,15.4439,67.2465,58.6517,69.3903,0.5768,0.2496,0.0662,0.0,0.8884,7.0662,0.2881,9.6414,583.4003,31.0,34.7191,38.1479,50.7929,0.2843,35.7647,49.5853
76561199040630399,ITZ_Jesusjulian,10000,17,17,1.0,-0.0089,1867,23,55.1717,48.4047,37.2202,0.1369,-0.0177,-0.0002,-0.0085,29.3233,23.5373,77.3726,39.2727,51.761,2.387,0.4998,0.4382,4.3332,6.1456,4.1572,0.822,10.8355,674.5078,32.9136,31.6174,37.8853,46.4307,0.2767,40.7827,276.0884
76561198207871289,barbigers,10497,25,14,1.79,0.0042,2193,22,51.5953,56.3559,46.1653,0.1407,-0.0015,0.0166,0.019,36.2187,12.02,75.4818,39.7127,51.5718,1.3997,0.4181,0.2011,6.5217,1.6739,7.7246,0.6652,12.1779,628.2375,36.2798,30.4067,44.8577,50.943,0.294,51.3663,208.0301
76561199027425781,Stoli,11114,9,13,0.69,-0.0399,1319,22,49.2022,44.0382,44.2522,0.1714,0.0029,0.006,0.0062,31.1497,17.8163,75.8024,25.0589,31.5166,2.3836,0.5565,0.5878,4.3752,6.4389,5.8331,0.5303,12.7518,592.2444,31.3151,44.1626,47.2333,43.5163,0.2589,44.1796,237.037
76561198104946953,COUCH PATIO,10169,7,15,0.47,-0.1027,789,16,55.1717,50.7978,59.5599,0.1446,-0.0002,0.0266,0.0095,31.7406,18.6429,84.8017,42.9672,44.6925,2.6104,0.5736,0.3146,4.8849,7.7261,15.1548,1.4562,10.1058,708.9315,28.7583,32.6966,38.7476,43.5052,0.3072,45.2725,399.6529
76561198088725011,Rattata,11217,16,17,0.94,-0.0349,2037,21,69.4974,61.7911,66.8028,0.1369,0.0127,0.0139,0.0158,35.334,15.8913,80.9983,33.0619,52.3419,2.6471,0.5731,0.2474,7.6772,7.347,12.9509,0.1372,10.1972,616.1339,37.7042,36.4861,41.2146,52.7299,0.3896,47.944,374.0594
76561198250864804,SadBoy Dan,10000,11,17,0.65,-0.0218,1712,20,47.2097,38.5908,46.5891,0.1491,-0.0063,-0.0013,-0.0015,34.2995,12.0688,78.2985,29.0328,39.9769,2.2941,0.4635,0.4372,4.987,4.7639,10.1112,0.3385,12.5261,648.8812,35.2286,37.2609,39.5371,43.4613,0.2158,39.8669,328.8441
76561197961611517,Silver 1,11225,14,14,1.0,0.0152,1681,19,61.0261,45.6205,57.5276,0.1209,-0.0283,0.0098,-0.0016,34.5295,15.869,83.7686,29.3333,36.878,2.6113,0.554,0.4196,8.494,6.922,6.6955,0.3577,10.1404,687.9528,33.8283,25.9075,31.4902,52.0876,0.2912,52.0862,367.8813
76561199426517303,Brando,11952,13,15,0.87,0.0021,1450,22,63.3072,44.433,61.905,0.0672,-0.0012,-0.005,-0.0245,38.2172,11.4834,77.4172,39.7828,48.0819,2.7634,0.5293,0.4461,11.9502,8.9173,11.0847,0.6219,10.3112,627.849,37.9971,21.1447,28.9612,50.1436,0.3079,36.1759,260.8188
76561198118850480,ADRIAN,10587,14,13,1.08,0.004,1523,23,61.0261,48.0061,22.4275,0.1231,-0.0166,0.0078,-0.0044,33.4814,19.6164,80.9383,39.2689,48.8994,1.7243,0.322,0.7466,5.6265,4.4104,7.6135,1.4646,11.696,658.989,35.2935,30.1624,32.8354,38.3003,0.3323,43.2604,305.2186
76561198131079247,st0rm,11415,13,15,0.87,0.001,1561,20,45.6205,36.6928,75.8435,0.0813,-0.0243,-0.0195,-0.0108,29.4602,17.1779,79.6863,20.3606,32.4228,2.9576,0.694,0.3505,4.9387,21.9389,10.7612,0.1877,10.7925,690.8865,31.2161,20.7176,31.8606,56.3935,0.2183,50.5128,98.6885
76561198079760533,juiCy jay ✪,10532,14,18,0.78,-0.027,1716,23,48.8033,37.4484,59.155,0.0878,-0.0238,-0.026,-0.0176,30.3311,12.957,86.7313,25.9254,29.4588,2.5106,0.7062,0.1851,3.8122,7.5162,8.9304,0.0745,9.2992,735.6591,31.7671,20.3354,26.5043,49.2662,0.3207,40.8728,146.6331
76561198045005680,BUBA55,11613,5,14,0.36,-0.0269,879,17,41.6834,46.4144,58.4293,0.1013,-0.0016,-0.0076,-0.0179,30.2847,12.8927,82.7002,34.4125,42.939,2.6265,0.4661,0.2802,4.1999,10.6556,9.7625,0.1609,10.5818,729.6904,32.4804,29.9296,34.9077,54.3652,0.2787,40.7196,208.2351
76561199544214676,rock,11483,24,12,2.0,0.0684,2130,20,79.6731,53.5856,15.8995,0.1774,0.0469,0.0496,0.05,40.8136,17.9338,78.7049,24.2483,41.5908,0.48,0.2023,0.5559,0.0,1.1316,7.9729,1.3374,9.6119,622.2632,39.7988,48.4358,56.1844,50.9924,0.2377,51.957,250.5807
76561198065464774,Jimmy O'Hoolihan,10486,10,13,0.77,0.0208,1218,18,72.9069,63.3072,73.9778,0.1256,0.0358,0.0339,0.0217,38.1192,13.086,84.4818,52.7237,53.6995,2.9287,0.6993,0.4048,8.5928,15.7057,14.1293,0.4058,9.6649,659.4992,40.9161,44.0379,48.7533,46.5147,0.2994,49.8656,225.8
76561198426947901,world,11160,6,16,0.38,-0.0842,1083,19,44.8283,54.7758,47.4942,0.1443,0.0196,0.0124,0.0188,30.9993,19.4693,72.9462,34.2921,50.1928,2.4737,0.5226,0.3874,6.9858,6.1371,8.8108,1.115,12.2586,663.3227,33.9205,34.3583,42.9222,48.7876,0.3317,44.4483,364.6237
76561198186861753,ゴン,10455,7,17,0.41,-0.0599,1010,17,43.2505,41.2936,59.8861,0.1134,-0.0361,-0.0133,-0.0122,30.2081,15.1792,73.9005,26.8205,32.6606,2.6071,0.6908,0.3309,4.5832,7.6934,7.3719,0.4911,10.6253,624.2296,29.036,27.5036,32.9274,51.8731,0.2735,46.2909,187.1125
76561199690430565,Saucethatshot,11168,17,14,1.21,0.0513,1577,19,50.0,56.7495,36.8532,0.0839,0.0022,-0.01,-0.0072,30.2836,15.5319,72.9396,46.2308,54.1923,1.7026,0.3393,0.4843,6.1827,4.4805,9.1775,0.699,9.5099,627.7208,33.6334,44.0559,44.8351,46.786,0.3028,36.9999,271.9627
76561197975176732,Jusu27,11656,11,17,0.65,-0.0426,1086,22,31.9178,35.9424,73.3336,0.0671,-0.0459,-0.0368,-0.034,27.3378,15.0272,70.0841,25.6555,31.6748,2.8912,0.5644,0.2123,4.5835,13.7063,11.6952,0.192,9.1166,697.7881,28.7613,22.9481,27.7635,49.0315,0.3191,32.6794,169.427
76561198096382691,Majority Leader Harry Reid,10944,10,13,0.77,-0.0528,1073,17,40.1294,45.2242,45.6788,0.1079,0.009,0.0085,0.0025,32.4969,14.1784,75.26,27.217,51.0705,2.4326,0.6588,0.6561,3.0387,7.0566,7.6091,0.4522,11.6231,708.9006,34.5798,19.1259,32.4671,47.2508,0.3105,47.5428,346.9358
76561199019094654,Khazixtynine,11489,20,7,2.86,0.1154,1840,17,62.1719,45.2242,69.1591,0.2053,-0.0025,0.0508,0.0052,33.883,16.0058,75.6061,36.5259,44.5855,2.586,0.8495,0.7289,9.3987,10.5105,17.604,0.0503,10.8145,593.7308,37.4854,32.3047,34.2278,45.6926,0.2794,41.2823,436.9545
76561198875708882,Elmo,11591,20,15,1.33,0.0532,2107,21,79.103,61.4092,75.2344,0.1201,0.029,0.0387,0.016,37.8692,14.7295,89.8036,45.1439,58.1871,3.145,0.6073,0.3129,3.7608,17.8037,9.4206,0.3653,9.8177,623.8539,37.1441,41.0832,52.4604,58.8951,0.2559,43.3039,86.9559
76561198276381863,Asa,11098,12,18,0.67,-0.036,1695,22,38.5908,39.7432,74.5101,0.1331,-0.034,-0.0091,-0.0033,29.7576,15.7403,74.558,23.7897,27.0272,2.7929,0.6986,0.3213,5.0915,14.9395,9.8049,0.3274,11.5989,696.6051,34.9929,25.0638,31.563,56.6507,0.2895,43.1194,209.1943
76561197979206584,Burt Macklin,11709,25,16,1.56,0.0768,2586,23,61.4092,40.9046,58.5776,0.1182,-0.0233,-0.0093,0.0008,32.9222,16.1192,90.8611,24.6687,32.6026,3.0257,0.5264,0.5848,10.1644,11.1051,7.5656,0.1503,10.3046,710.2726,31.4316,22.625,31.3751,52.6638,0.2757,50.2944,341.5435
76561198875776512,ziMiel,10766,11,14,0.79,0.0165,1101,18,60.2568,50.7978,50.8664,0.0912,-0.0108,0.0052,0.0015,33.9688,18.8573,76.8443,38.3908,55.9196,1.9528,0.4715,0.4186,9.6939,5.2776,11.1302,0.4015,10.9587,670.9638,38.5132,25.1177,27.4741,51.7433,0.3263,42.4189,475.3414
76561198346508460,RAAR,10394,13,13,1.0,0.0217,1457,16,69.4974,54.7758,36.3454,0.1578,0.0083,0.0006,0.0326,35.3623,17.7012,84.7724,45.8005,51.5516,2.3667,0.603,0.345,4.9363,2.79,8.3507,0.844,10.2406,673.7851,37.1201,39.2812,44.0011,45.5548,0.2659,46.5589,378.2989
76561198417039785,REAL m0NESY,10582,8,12,0.67,-0.0111,935,14,84.8495,65.5422,44.9601,0.1832,0.0404,0.0315,0.0213,41.2765,22.5654,88.0156,46.9143,62.6525,2.3308,0.6288,0.5077,2.4175,6.8137,7.6122,0.4159,11.4014,629.3073,36.2275,47.6608,54.9457,38.8947,0.2964,56.0429,304.3631
76561198256859638,Hincy,11602,16,14,1.14,-0.0269,1763,18,81.8589,57.1424,49.9346,0.1474,0.0103,0.0229,0.0336,39.4092,17.4544,76.0107,38.455,49.0588,1.9299,0.4194,0.1779,1.7997,4.887,9.9774,0.2601,9.2132,581.3056,44.1028,32.999,39.4142,46.9033,0.3857,43.5072,381.5365
76561199231771805,Kiefcollect,11017,13,18,0.72,-0.0566,1839,23,82.1214,51.5953,48.0613,0.1548,0.0019,-0.0183,0.0127,37.212,28.4042,85.0756,32.4947,44.5908,2.5211,0.4561,0.4903,5.8664,8.9267,9.4665,0.746,10.6571,737.1205,43.0367,41.3573,47.7173,49.625,0.2767,42.4589,450.5603
76561198065350134,asphixiation,10116,17,8,2.13,0.1154,1650,15,82.8944,61.4092,23.9167,0.1532,0.0173,0.0184,0.0171,46.2929,13.3921,80.237,36.3423,47.2195,0.9468,0.3344,0.2754,3.0513,1.4673,5.5285,0.5796,10.2416,686.4003,50.8315,39.6939,46.6027,55.7679,0.3194,53.0491,237.8963
76561198118140398,Protect From Melee,11345,27,20,1.35,0.0401,2976,24,57.5345,59.0954,69.816,0.1139,0.0307,0.0113,0.0078,35.4153,9.7916,78.5415,42.1347,53.2375,2.8342,0.55,0.2501,4.7455,9.4284,10.9479,0.3345,11.9696,590.0369,39.6881,44.3304,53.4048,51.7094,0.2741,42.7916,182.4623
76561198280696066,Shiny Grubbin,11003,21,15,1.4,0.0397,2296,24,31.5614,39.358,67.6796,0.1421,-0.0251,0.0036,-0.0278,29.8003,13.4933,75.3288,31.8158,38.0726,3.1492,0.5261,0.5022,5.2312,5.8466,11.8976,0.2181,10.9494,735.5399,31.2856,29.0626,31.9382,49.8231,0.2725,34.76,280.1406
76561197981185489,MixTap3,10000,17,16,1.06,0.0384,1738,24,51.1967,28.0957,47.793,0.0729,-0.0446,-0.0226,-0.0442,31.1024,14.6977,79.7073,18.0673,22.5208,1.758,0.4926,0.1591,0.8216,2.0908,11.3707,0.4068,10.6152,675.963,36.3645,31.3041,36.8229,44.2594,0.2058,35.6308,403.6521
76561198099027371,fuzzy,10111,17,17,1.0,-0.0271,1822,24,74.2154,57.1424,55.3606,0.1207,0.0014,0.0035,0.0023,36.4188,20.4776,85.7254,49.312,59.4139,2.3296,0.5287,0.1805,12.3825,4.1043,11.2732,0.2704,9.3312,730.6212,39.1364,34.8665,43.7627,43.126,0.2963,45.2479,427.8896
76561198399870281,ℌ𝖊𝖗𝖔✞,10933,14,9,1.56,0.0366,1483,17,77.935,51.9939,33.0692,0.0883,-0.0057,-0.0351,-0.0079,32.8932,22.5475,83.0423,39.0246,44.2525,1.3541,0.2073,0.293,3.7649,2.8454,11.6426,0.2422,7.7576,637.9243,34.6322,36.0389,48.7311,58.8623,0.2585,36.9693,347.4688
76561198133327525,Chippy,11098,19,16,1.19,0.0253,1839,24,43.6441,48.0061,59.2163,0.1318,-0.0214,-0.005,-0.0151,31.7387,14.2039,77.7451,37.3208,42.944,2.2861,0.5965,0.3264,14.4305,4.9885,8.7299,0.5244,12.4288,648.2994,32.7529,29.9482,44.5547,45.4636,0.2809,44.4323,466.2307
76561198284445939,Dick Dastardly,10452,15,15,1.0,0.0012,1822,21,37.4484,50.7978,48.8627,0.1238,0.0006,0.0178,-0.0174,31.3662,10.5249,77.3164,21.6555,37.4622,1.6001,0.4243,0.1939,3.7143,2.9395,7.5486,0.0405,11.793,671.3294,33.4729,44.8343,50.3805,49.6961,0.3387,36.4753,294.5143
76561198947234950,Gator,11910,16,15,1.07,-0.0002,2007,21,24.1964,44.433,49.3906,0.1121,-0.0222,-0.0196,-0.0061,28.1561,12.9283,64.8653,23.4384,30.1548,2.3712,0.4828,0.376,4.982,6.3765,4.2651,0.2587,12.557,625.665,30.653,38.7785,45.5778,51.0791,0.2835,40.4547,199.4892
76561198041227375,Shakey,11798,12,19,0.63,-0.0435,1386,23,53.1881,47.6078,35.1697,0.1239,0.0024,0.0035,-0.0015,35.9988,16.1751,77.129,28.0151,44.0711,1.6588,0.6228,0.6986,2.3809,2.4075,9.6071,0.6494,12.9124,671.4562,37.5809,35.8842,39.7534,51.7743,0.2862,41.4606,237.0584
