steamId,name,target_rating_system,target_rating,premier_rating,faceit_level,faceit_elo,leetify_rank,wingman_rank,renown_rank,match_kills,match_deaths,match_kd_ratio,match_leetify_rating,match_damage,match_rounds_count,aim,positioning,utility,clutch,opening,ct_leetify,t_leetify,accuracy_enemy_spotted,accuracy_head,counter_strafing_good_shots_ratio,ct_opening_aggression_success_rate,ct_opening_duel_success_percentage,flashbang_hit_foe_avg_duration,flashbang_hit_foe_per_flashbang,flashbang_hit_friend_per_flashbang,flashbang_leading_to_kill,flashbang_thrown,he_foes_damage_avg,he_friends_damage_avg,preaim,reaction_time_ms,spray_accuracy,t_opening_aggression_success_rate,t_opening_duel_success_percentage,traded_deaths_success_percentage,trade_kill_opportunities_per_round,trade_kills_success_percentage,utility_on_death_avg
76561198117633659,dave,faceit,10,22574.0,10,,0.27999999999999997,11.0,,15,14,1.07,-0.0002,1705,22,73.5653,52.7903,61.8642,0.0659,0.0055,0.0017,0.004,36.7033,20.4288,81.0134,39.4722,59.8273,2.9455,0.6175,0.2839,7.2995,6.1826,9.5741,0.278,11.334,616.6624,37.2628,33.4213,37.797,47.5005,0.2447,51.136,385.2342
76561198146956365,babyalien69,faceit,10,28970.0,10,2384.0,3.06,17.0,,18,16,1.13,0.0113,2362,22,81.3267,71.226,61.5593,0.1257,0.0254,0.0321,0.0291,34.8408,21.6858,81.9734,48.9605,56.4208,2.7416,0.5315,0.3604,6.3516,11.1314,10.0514,0.4391,9.2708,565.2446,35.8912,47.46,48.6249,49.5113,0.3781,53.6178,202.8902
76561198051706706,2L piss challenge,faceit,10,28650.0,10,2070.0,2.69,,,15,10,1.5,0.0059,1556,15,93.4478,71.5661,54.4317,0.1415,0.0227,0.0394,0.0119,42.6486,16.087,89.6911,50.4288,64.7583,2.62,0.4561,0.2584,8.0686,9.172,9.2636,0.4189,7.7572,587.2882,46.1595,41.0216,50.754,52.7371,0.3427,55.639,315.6831
76561198253378330,infinite,faceit,10,26545.0,10,2157.0,3.04,12.0,,15,18,0.83,-0.0308,1942,23,90.8241,58.7064,70.9724,0.1326,0.0227,0.0305,0.0303,34.7929,26.3654,85.6344,49.4917,59.1657,2.7158,0.6284,0.2852,12.7669,8.044,12.2328,0.3651,7.7773,549.031,36.2931,29.636,32.1916,58.1465,0.3332,39.6084,262.3181
76561199069583069,froggy,faceit,10,25823.0,10,1749.0,2.75,15.0,,20,16,1.25,0.0431,2318,24,95.0529,79.3892,43.4573,0.0779,0.0436,0.0173,0.0391,40.1615,23.4746,92.5791,52.803,66.5423,1.9403,0.5103,0.5307,10.9912,4.4974,9.3334,0.7049,7.7483,606.4365,43.6008,49.7631,54.0514,54.1171,0.4393,49.6277,337.3061
76561198281927174,pinn,faceit,10,23127.0,10,2268.0,-0.38,16.0,,19,12,1.58,-0.0024,2075,18,87.2857,53.5856,51.8062,0.1055,-0.0091,-0.0005,-0.0076,38.0451,18.8528,82.1381,26.9395,34.9345,2.584,0.5804,0.4222,3.3368,13.5358,6.8156,0.4404,9.3227,546.4283,43.7142,37.5282,52.6309,53.1176,0.3162,47.0498,198.2901
76561198175891081,Mulppy,faceit,10,26497.0,10,2269.0,0.77,16.0,,8,16,0.5,-0.073,996,18,94.2947,54.7758,51.1833,0.105,0.0111,0.0128,0.0022,36.801,29.3022,86.331,40.6422,51.8692,2.6457,0.4727,0.4069,8.1839,8.6407,6.1143,1.1415,6.3028,592.1108,37.9216,39.9796,48.1836,50.193,0.2609,43.3368,229.4027
76561197961786877,Wemby Slayer,faceit,10,25324.0,10,,2.98,16.0,,14,15,0.93,0.0485,1529,18,89.435,50.7978,62.5297,0.1497,0.0052,0.0201,0.04,34.8064,29.4471,88.059,29.3975,37.2547,2.3489,0.5684,0.327,7.981,6.2773,10.772,0.1926,8.7712,602.9866,34.2395,35.9497,39.7312,53.3808,0.344,40.6076,277.2
76561198089644123,FictioN,faceit,10,25605.0,10,2341.0,0.8099999999999999,16.0,,18,18,1.0,0.0232,2207,24,79.9546,55.1717,57.7307,0.0825,0.0097,0.0038,0.0123,35.3439,14.3425,86.512,44.4887,57.8608,2.7841,0.7082,0.2785,8.3315,5.8076,5.5381,0.0224,10.3565,572.2471,43.9765,25.8261,28.9108,47.3288,0.3758,41.1311,402.4842
76561198254507741,✪M3mer,faceit,10,25899.0,10,2215.0,2.7199999999999998,16.0,,18,15,1.2,0.0288,1856,20,88.493,72.2405,64.4352,0.1537,0.0161,0.023,0.0306,38.9797,20.6785,78.6903,47.1941,54.4228,2.9891,0.5972,0.2803,5.5659,14.3373,8.9973,0.3342,9.9186,514.8795,44.1673,51.908,57.3549,57.3301,0.3366,50.9831,265.5919
76561198090971475,ẇäṁ,faceit,10,25000.0,10,1898.0,1.54,14.0,,17,12,1.42,0.0578,1735,20,73.2371,61.0261,72.6875,0.1305,0.011,0.0238,0.0085,37.9167,16.5632,74.002,35.8856,46.835,2.9601,0.7098,0.3522,5.86,20.245,7.5121,0.2237,11.546,539.3798,40.8874,34.1246,46.0183,53.1447,0.3702,49.7576,201.9602
76561198937711381,gimme them toes,faceit,10,25001.0,10,,2.64,,,15,10,1.5,0.0183,1269,15,93.1888,64.4309,55.4514,0.1261,0.0209,0.0117,0.0426,40.2219,19.5374,90.8663,45.7638,52.804,2.1397,0.4997,0.5151,7.5312,4.9219,12.1997,0.0837,7.0053,595.5486,40.8766,49.9653,54.5139,59.9021,0.271,43.1507,374.1944
76561198856083016,ad4m,faceit,10,21737.0,10,2578.0,2.23,16.0,,5,15,0.33,-0.059,816,15,71.5661,53.1881,60.3522,0.1107,0.0153,0.027,0.0169,36.2816,19.8773,77.5263,44.1813,60.0293,2.9885,0.5009,0.5951,10.3428,9.9731,8.0669,0.8645,12.1742,593.8336,40.7113,28.3202,35.9538,50.5169,0.2761,44.2065,232.794
76561197999704890,tHeFlUkEgUy_,faceit,10,,10,2138.0,0.33999999999999997,,,9,13,0.69,-0.0387,1187,14,64.0576,52.3922,53.1026,0.1184,-0.0084,0.023,-0.0168,32.7349,17.7319,74.43,36.3737,53.1388,2.7924,0.7147,0.5066,6.9056,24.582,10.924,1.0048,9.1588,610.9793,36.5593,22.0727,30.5909,54.4238,0.3436,43.8815,118.6883
76561198227449744,natty_,faceit,10,,10,2373.0,1.87,,,3,15,0.2,-0.1007,496,16,78.5236,63.3072,66.0568,0.1008,0.02,0.0156,0.022,35.4576,24.1412,78.6199,51.9485,56.134,3.1234,0.8539,0.4513,12.7663,6.8291,9.138,0.6825,9.6788,607.9085,36.7737,38.3755,48.5754,54.8537,0.2837,48.1391,341.2084
76561198165581139,Civil,faceit,10,26054.0,10,2623.0,1.13,,,14,15,0.93,-0.0021,1496,20,76.1148,57.926,71.2721,0.0988,-0.0009,0.0092,0.0134,34.6215,22.1425,81.9367,36.0436,47.844,3.2264,0.6877,0.5537,11.9108,16.7126,9.6624,1.4047,10.1774,589.4508,33.4596,48.2326,54.2589,44.9689,0.2873,48.0392,208.5628
76561198810911895,itsbunch,faceit,10,26605.0,10,2298.0,-0.47000000000000003,,,14,17,0.82,-0.0204,1366,20,77.935,44.0382,52.9241,0.1012,-0.0209,0.0079,-0.0187,40.82,17.1542,82.6334,23.6284,31.5045,1.9255,0.4891,0.5733,14.1762,5.6505,9.878,0.0942,10.6972,666.5298,42.9842,24.8169,27.6123,52.8323,0.3201,52.2539,371.3746
76561197960265876,bgmx,faceit,10,28343.0,10,2454.0,0.47000000000000003,,,13,11,1.18,-0.0075,1479,20,83.6457,62.93,74.3531,0.1016,0.0135,0.0028,0.0067,35.7038,25.6488,81.6823,38.0257,61.6451,2.8503,0.717,0.3133,7.7506,14.4035,13.6814,0.3817,10.3451,556.6788,34.5659,32.0458,38.0594,44.951,0.4288,46.4757,252.8418
76561199445757170,K0brA6,faceit,10,,10,2006.0,0.51,,,12,15,0.8,-0.0197,1274,20,77.035,57.926,55.2766,0.1281,-0.0059,0.0061,0.0042,32.2519,23.0529,82.5897,32.3899,43.0812,2.6946,0.6486,0.5692,7.6904,9.6855,6.9474,0.2808,8.3209,627.2343,34.9599,27.7516,27.7516,55.2434,0.4206,50.9566,265.6415
76561199816082406,GazpachoGamez,faceit,10,26372.0,10,2136.0,4.4799999999999995,13.0,,22,17,1.29,0.0605,2236,24,88.1,62.5516,46.2849,0.1508,0.0312,0.0479,0.0415,35.2918,27.677,85.4989,42.2897,56.7605,2.5678,0.6435,0.4993,4.9164,4.7671,11.6746,0.7804,9.5376,589.1165,37.4248,33.6327,40.5491,51.6566,0.3391,53.6312,486.5125
76561198957105780,brodude,faceit,10,23704.0,10,2117.0,2.07,16.0,,4,8,0.5,-0.0332,811,11,75.1748,59.8706,50.0884,0.1888,0.0249,0.0202,0.0213,36.762,25.2757,80.5045,39.4968,50.1207,2.5931,0.5033,0.4442,8.7799,7.6564,7.4015,0.6325,12.834,617.0723,37.5273,38.4005,46.0385,51.3867,0.309,51.9106,209.2731
76561198005169074,Meatball^_^,faceit,10,21139.0,10,2148.0,0.72,,,11,17,0.65,-0.0284,1369,24,82.3814,50.3989,60.8703,0.1123,0.0126,0.0053,0.0092,32.8031,28.9687,81.1389,29.1096,42.427,2.8356,0.5289,0.3279,4.9915,11.4022,8.4298,0.0663,8.6078,597.8478,31.9234,25.0001,30.5124,42.6308,0.4207,46.0284,223.9394
76561198979885783,-SummY-,faceit,10,20999.0,10,1779.0,2.62,13.0,,23,10,2.3,0.1538,2268,17,81.594,69.4974,58.1271,0.1579,0.0296,0.0115,0.0402,36.5596,25.2776,82.045,45.7514,57.3976,2.76,0.5017,0.3017,10.2398,8.96,11.6896,0.674,9.6311,627.12,35.2464,49.6665,53.4355,50.9842,0.3392,50.99,343.4231
76561198871802690,LanceWWS,faceit,10,27124.0,10,2409.0,0.33999999999999997,16.0,,12,14,0.86,-0.0027,1451,24,63.3072,59.0954,61.2943,0.1166,-0.0011,-0.0061,0.0133,34.0475,17.6673,72.5217,39.5289,44.3074,2.6163,0.6746,0.3688,10.6108,4.5657,9.5494,0.2466,10.055,598.7743,37.2385,44.3419,47.8451,55.4628,0.2919,47.0989,412.1994
76561198049780493,Nedoo,faceit,10,,10,2648.0,-0.51,,,8,15,0.53,-0.0839,1073,16,70.884,40.9046,60.1729,0.1221,-0.035,-0.0097,-0.0006,30.0565,23.94,79.315,30.644,40.3783,2.5086,0.5849,0.3435,5.0197,8.9558,9.1837,0.199,9.0552,592.2965,31.4582,25.6336,26.4616,57.3773,0.2663,38.0665,268.7697
76561199277924357,othelloo,faceit,10,,10,2366.0,-0.53,,,11,15,0.73,0.0073,1313,16,69.8468,49.2022,44.168,0.0785,-0.0023,-0.0092,-0.0016,36.2048,19.3091,71.3133,35.221,50.7617,2.3345,0.5793,0.556,6.9495,6.3958,7.6908,0.1152,10.6373,599.5327,42.4515,35.4387,48.4642,50.3601,0.2366,40.4182,266.619
76561198294271289,craz,faceit,10,26763.0,10,,-1.1400000000000001,16.0,,11,15,0.73,0.0098,1458,20,64.4309,57.926,58.2099,0.1075,0.0078,-0.0148,-0.0081,29.2502,19.4974,77.7866,32.7936,51.259,2.6342,0.6383,0.486,7.5772,6.8254,7.7239,0.2413,9.0844,557.2825,29.7605,37.1317,49.1376,58.2847,0.3117,41.9398,214.5349
76561199044045886,mrkiester,faceit,10,23512.0,10,2297.0,1.9800000000000002,,,7,16,0.44,-0.0581,869,17,74.5373,64.8027,64.0281,0.1521,0.008,0.0125,0.0265,36.5806,20.8922,79.6937,41.3694,57.8963,3.0321,0.6175,0.4757,11.5806,9.9367,7.6064,0.9268,10.2049,622.038,36.1189,35.8513,41.6531,55.0375,0.3977,42.7785,296.1614
76561199054966840,Saurons__Mom,faceit,10,,10,2305.0,3.45,17.0,,24,18,1.33,0.0289,2517,24,84.1345,59.4835,38.9632,0.1367,0.0416,0.0299,0.0385,35.7872,27.5749,87.7046,40.0618,50.0762,2.198,0.5877,0.3845,2.7735,4.093,6.7724,2.0062,8.5659,675.3298,32.7905,44.0812,46.6792,46.6625,0.3097,50.303,377.0018
76561198181145518,Chawk,faceit,10,28466.0,10,2719.0,2.25,14.0,,14,16,0.88,0.02,1365,24,90.9877,62.93,60.4757,0.1474,0.0335,0.0206,0.0246,34.0496,29.069,88.8531,42.2064,53.8194,2.7266,0.6112,0.487,10.2345,10.9275,5.4611,0.4457,8.9268,606.2423,40.5148,44.6649,52.6593,44.2209,0.3217,51.5266,344.5093
76561197961128890,neteX,faceit,10,,10,2222.0,1.7399999999999998,,,14,15,0.93,0.031,1871,22,84.8495,59.0954,37.7693,0.1267,0.0077,0.0222,0.0129,33.2681,26.8368,80.3731,37.5497,57.2476,2.6895,0.6864,0.5063,12.5524,5.8217,8.4341,0.3283,8.1416,556.1767,33.058,33.0295,44.6107,54.079,0.2904,52.0496,293.7553
76561198123234905,yungllama11,faceit,10,26037.0,10,,3.73,17.0,,24,18,1.33,0.0072,2198,22,96.9258,66.2757,9.2199,0.1574,0.0347,0.042,0.0321,37.2789,43.3507,87.036,31.2468,52.7652,0.6993,0.2254,0.4028,0.939,0.8122,0.0,0.0,9.4723,631.4742,42.0792,40.6626,43.5578,46.4455,0.4659,48.5749,40.4288
76561199546417088,-_hawthrone,faceit,10,25000.0,10,2066.0,1.16,,,11,20,0.55,-0.0532,1361,23,83.6457,64.0576,32.579,0.135,0.005,0.0096,0.0136,34.1781,24.9867,88.7242,49.6182,63.0943,2.3234,0.5233,0.6862,5.2506,3.7726,5.0808,1.5916,8.6689,649.1778,35.0865,28.3044,31.5608,60.731,0.3347,50.0227,392.3265
76561199191789260,63_,faceit,10,17892.0,10,1790.0,-0.18,,,16,18,0.89,-0.0348,1672,23,74.2154,46.8119,67.5789,0.0973,0.0021,0.0019,-0.0055,34.2929,21.5179,84.6598,42.3591,49.0518,2.8013,0.6582,0.4391,12.471,14.5229,7.0409,0.2907,11.2016,584.6509,32.2604,35.7423,38.9812,43.2436,0.2789,34.9557,267.3318
76561197966047888,jayraddddddd,faceit,10,26870.0,10,2453.0,4.18,,,13,13,1.0,0.0233,1432,17,89.2512,70.1944,71.65,0.1068,0.0324,0.0439,0.0399,36.4302,27.0397,78.3722,52.09,59.7487,3.0498,0.7044,0.314,9.0074,14.4315,12.7474,0.5868,8.5946,515.2882,35.4052,35.3504,49.2673,58.6043,0.372,46.6211,127.5623
76561198972626409,Kone1,faceit,10,,10,1903.0,-1.92,16.0,,21,11,1.91,0.0901,1902,17,38.2089,43.6441,59.1617,0.1033,0.001,-0.0173,-0.0211,27.5235,20.0963,69.7092,29.0757,35.467,2.8515,0.5973,0.4657,6.9925,9.6828,7.1704,0.7598,9.4576,693.7997,28.9987,26.5054,41.8644,48.5298,0.3236,36.3243,211.3339
76561197960414048,ry9nr,faceit,10,25547.0,10,,-0.73,,,12,15,0.8,-0.0281,1330,17,77.3373,41.6834,74.8801,0.0623,-0.0217,-0.0104,-0.0045,30.4245,25.168,82.116,23.2354,31.9572,3.0571,0.7691,0.3113,6.6835,12.3564,13.0622,0.362,9.1708,559.5624,30.654,29.0995,37.7459,52.8517,0.304,38.7752,268.5699
76561198882287613,Bruxoo0,faceit,10,,10,2096.0,0.67,18.0,,10,10,1.0,0.0329,1166,17,66.6402,57.5345,62.5506,0.1128,0.0078,-0.0024,0.0148,34.3884,14.3838,79.1062,29.317,38.6529,2.6333,0.6491,0.2666,7.1438,11.4564,7.0255,0.2343,11.3881,557.6628,37.8998,41.2685,47.8544,54.8163,0.3602,43.8902,319.1061
76561198157784054,Chase,faceit,10,26765.0,10,2093.0,3.9,16.0,,9,16,0.56,-0.0175,1198,20,78.2305,69.4974,71.247,0.1585,0.0355,0.0451,0.033,35.4369,18.9358,80.9291,40.0755,47.4871,2.8751,0.5803,0.4403,13.2187,16.2835,11.763,0.5205,10.8966,552.6135,39.8787,43.639,54.5794,60.7507,0.3719,50.0405,375.1622
76561198123515709,zzzzz---,faceit,10,20118.0,10,1856.0,2.02,,,30,15,2.0,0.1229,2768,22,83.1472,65.1732,64.5874,0.1523,0.0019,0.0193,0.0213,35.3269,27.056,83.6825,44.5827,53.4371,2.9018,0.7237,0.3753,6.1374,13.0531,8.6969,0.7461,9.426,653.1984,38.0784,41.4662,52.1581,49.1366,0.3919,39.4518,290.1563
76561198054268805,DoctorSaucin,faceit,10,,10,2224.0,0.33999999999999997,16.0,,13,15,0.87,-0.029,1610,22,42.074,45.2242,77.4693,0.1242,-0.051,0.0069,-0.0004,29.6459,16.4689,66.4259,27.9304,31.3796,3.0221,0.7332,0.4558,8.1279,27.9233,8.0484,0.5095,10.7568,599.6961,33.1253,23.7578,28.0992,55.2559,0.3596,42.4527,210.7815
76561199179574381,rLs666,faceit,10,22607.0,10,2042.0,1.59,14.0,,15,13,1.15,0.0161,1779,21,80.785,59.4835,60.1843,0.1081,0.0081,0.0256,0.0054,31.6162,19.9232,82.8934,40.5315,55.4085,2.3153,0.5143,0.3442,7.3581,8.625,9.2995,0.0225,7.8531,525.4199,32.7943,31.9126,39.7942,51.4312,0.3621,44.8966,294.9679
76561197962181670,d33d-s,faceit,10,20595.0,10,1893.0,0.41000000000000003,16.0,,27,11,2.45,0.0823,2520,21,85.9929,64.0576,60.7288,0.1062,0.0065,-0.0008,0.0086,39.6503,18.8848,82.9936,39.0095,45.701,2.642,0.5483,0.4508,5.0576,9.7321,11.5548,0.4013,9.6765,592.9143,43.5505,42.4267,47.3373,61.6895,0.3153,52.6066,292.4283
76561199045393381,Hero51,faceit,10,21207.0,10,2024.0,1.9900000000000002,,,18,14,1.29,0.0162,2076,22,81.594,57.5345,41.521,0.1427,0.0055,0.0244,0.0157,40.5006,14.1526,76.2611,37.7393,48.5399,1.5669,0.354,0.1733,0.3776,2.1042,6.0825,0.1905,10.5883,542.9879,47.0137,35.786,41.7204,55.3656,0.3397,42.6785,304.9789
76561197960513599,SainRA,faceit,10,22522.0,10,,-1.01,,,20,19,1.05,-0.0083,1753,24,69.8468,49.6011,65.2169,0.1039,0.0047,-0.0008,-0.0197,28.7768,28.4448,77.1206,37.2733,46.1895,2.8755,0.6559,0.3573,4.1141,11.8029,7.6161,0.3286,10.3205,582.4935,30.9885,30.9298,36.6809,54.7705,0.321,33.9213,193.4978
76561199000867713,SaruElAbu,faceit,10,25395.0,10,1960.0,1.4500000000000002,18.0,,27,16,1.69,0.0582,2109,23,81.3267,54.3795,76.2369,0.1374,0.0031,0.0295,-0.0023,37.4253,22.5254,87.6072,40.1346,55.9121,3.2611,0.738,0.3934,13.8686,11.3997,8.2474,0.4385,10.3565,690.3632,41.2545,28.1838,33.6235,53.0432,0.3101,46.5345,278.6949
76561198062363208,stoler6,faceit,10,,10,1967.0,0.37,18.0,,17,19,0.89,-0.0002,1922,21,89.0651,51.5953,46.8279,0.1553,0.0036,0.0009,0.0066,37.8039,20.6835,90.8866,36.243,49.0515,2.2252,0.6193,0.4457,5.109,5.0393,7.0711,0.6728,9.652,575.5174,39.0444,34.055,42.1881,55.5882,0.2911,37.3098,365.0424
76561199085777164,PryZii44,faceit,10,25749.0,10,1990.0,2.8899999999999997,15.0,,19,15,1.27,0.0247,2136,22,93.3193,57.926,67.3824,0.2323,0.001,0.0279,0.0299,40.8506,18.4734,86.2415,48.6354,54.5363,2.6473,0.533,0.1913,4.7881,10.2629,10.9206,0.2573,7.8966,555.2696,46.1544,38.9434,43.7075,38.7177,0.2963,52.8988,263.0849
76561198298544067,-_-keL-_-,faceit,10,22619.0,10,1997.0,2.27,,,24,13,1.85,0.0462,2076,22,86.4334,56.7495,59.2744,0.1539,0.0021,0.016,0.0291,38.763,20.6411,87.2907,34.0636,44.6447,2.7197,0.7476,0.4107,5.7215,10.3562,9.6211,0.5231,8.8652,637.2936,40.4242,41.7189,49.8234,50.1586,0.3079,47.1805,256.7988
76561199337284292,konflic,faceit,10,25846.0,10,2123.0,1.23,,,10,13,0.77,-0.0164,1112,19,90.9877,60.2568,51.9383,0.1083,-0.0107,0.0183,0.0062,34.6657,26.197,91.9641,34.3173,45.8118,2.3639,0.5285,0.4753,2.6556,5.8838,5.8412,0.4695,8.5423,574.1181,35.3598,45.7563,45.7563,57.5675,0.3246,45.613,262.1771
76561198272686797,Judy Hopps,faceit,10,26031.0,10,2137.0,0.52,17.0,,14,9,1.56,0.0777,1559,16,88.686,66.2757,53.0601,0.0828,0.0238,0.0106,-0.0008,39.2405,20.7275,83.3547,53.2928,64.1829,2.8233,0.5291,0.3404,6.2824,6.0295,7.8931,1.1886,8.0567,603.5737,42.2045,35.8174,42.7932,51.8362,0.3273,50.7669,351.5737
76561198196994743,RUSSIA BLOWS DICK,faceit,10,27291.0,10,2534.0,2.26,16.0,,19,8,2.38,0.1216,1587,16,83.8913,64.0576,66.8586,0.1406,0.0114,0.0065,0.0421,38.1871,19.988,88.4378,48.9197,58.6427,3.0744,0.6532,0.5033,11.1069,13.3442,8.751,0.357,10.5903,605.1599,38.3642,47.2649,49.0049,51.5469,0.304,42.5476,300.3622
76561199815589648,p0W,faceit,10,27154.0,10,2053.0,-0.27999999999999997,,,7,8,0.88,0.0013,989,16,58.3166,57.926,43.0765,0.1421,0.0461,-0.0038,-0.0018,32.5763,16.8372,77.4957,41.3085,64.1579,2.2916,0.3932,0.6745,4.5351,10.5287,8.4177,0.6848,10.0444,622.4928,32.3128,26.7026,33.8712,58.2991,0.3452,37.9052,196.4749
76561198120140240,Ken,faceit,10,26081.0,10,2185.0,0.48,,,11,18,0.61,-0.0578,1229,21,71.9043,46.0172,68.6976,0.1432,-0.0111,0.0016,0.0084,30.0278,23.3268,82.5733,28.6873,36.1792,2.8791,0.7172,0.3654,7.8146,16.0468,8.2294,0.2774,9.6278,593.3579,31.7485,18.1998,22.7842,50.9902,0.3737,50.5376,237.3896
76561198197898290,Sausa,faceit,10,27544.0,10,2351.0,0.06,,,16,13,1.23,0.0075,1652,19,83.1472,57.1424,57.9455,0.1416,-0.0023,-0.006,0.0071,37.7304,19.7814,87.551,38.2754,46.8829,2.8803,0.4747,0.5422,9.5957,9.3469,13.0446,0.4116,9.8515,637.1373,40.652,34.3762,43.5444,50.0292,0.331,48.8638,436.1071
76561198067643435,Agust,faceit,10,25390.0,10,2484.0,4.3,,,19,12,1.58,0.0608,2146,19,92.3641,57.926,48.3891,0.1657,0.0046,0.0338,0.0521,37.1968,25.6186,85.0993,35.8987,43.3633,2.3083,0.6558,0.483,10.8224,4.4055,6.538,0.8285,8.1942,572.2622,42.2034,31.9353,43.3089,45.9671,0.4093,45.3827,420.7964
76561198133099582,AlaNokii,faceit,10,,10,2271.0,1.95,17.0,,20,13,1.54,0.0305,1994,22,66.2757,72.9069,53.9681,0.1022,0.0346,0.0274,0.0115,34.7347,18.1364,71.9128,61.3734,68.5031,1.9941,0.5733,0.2588,3.4785,4.0031,12.3847,0.0195,10.8933,589.2191,41.5937,31.921,38.2482,49.2959,0.4108,54.0334,423.7824
76561198136205791,Hike-O,faceit,10,,10,2175.0,1.92,,,16,16,1.0,0.0484,1731,22,82.6391,62.5516,58.8063,0.1756,0.0097,0.0167,0.0217,37.52,21.6403,86.9776,38.9389,54.2702,2.6079,0.6019,0.3704,5.1586,3.8885,9.115,0.1703,10.4535,597.2165,34.9163,32.8805,48.8476,54.2787,0.3393,49.7121,358.538
76561198121424819,drunczerrraaaa,faceit,10,27926.0,10,2434.0,2.73,,,22,17,1.29,0.003,1941,23,86.65,63.3072,49.3005,0.1628,0.0147,0.0308,0.0235,35.8721,26.1086,83.41,43.9197,51.1199,2.1836,0.6273,0.4593,10.3105,5.728,7.3476,0.9307,9.0274,613.6624,39.4024,36.0876,45.1891,50.3626,0.3951,43.6562,419.6096
76561197973249423,prouLX,faceit,10,25597.0,10,2136.0,2.67,,,11,10,1.1,-0.0171,1300,16,85.9929,50.3989,66.4762,0.1317,0.0002,0.0412,0.0116,35.5374,24.5693,81.3093,34.2578,54.1808,2.8651,0.8303,0.2392,11.2923,5.3626,9.4289,0.3586,8.1838,577.9106,36.4306,33.1073,39.3932,43.6538,0.3102,42.2837,326.3791
76561197971288437,SuperCats,faceit,10,26128.0,10,2022.0,0.6,17.0,,25,13,1.92,0.0983,2085,20,67.0031,54.3795,74.5476,0.0627,-0.0068,0.0082,0.0032,33.7432,17.3657,76.1698,45.6532,47.089,3.3235,0.7541,0.3652,8.0971,15.8463,9.279,0.5459,9.941,608.1943,39.3849,27.9277,39.0764,59.3611,0.2639,48.1126,251.8311
76561199856064421,ecstasy,faceit,10,27796.0,10,2224.0,4.3,,,33,20,1.65,0.0701,2973,30,81.3267,53.9828,56.9196,0.2014,0.0056,0.0323,0.0541,34.2769,24.668,79.9216,37.964,48.2865,2.8762,0.6416,0.4752,7.5864,13.0628,5.1609,0.9546,8.0587,578.0675,31.2451,41.005,50.9213,36.2071,0.3153,46.1119,138.1444
76561197962349593,wyamauchi,faceit,10,,10,,1.06,15.0,,12,17,0.71,-0.0199,1507,18,60.2568,65.1732,71.2912,0.1321,0.0044,0.0044,0.0173,32.0768,21.0125,76.2403,34.5549,44.2212,2.9345,0.6757,0.4873,14.5717,10.2972,10.1991,0.4173,10.1946,654.3706,34.4976,41.3296,43.6116,63.795,0.351,54.4502,276.6694
76561198057535266,JOHANNES,faceit,10,28620.0,10,2388.0,0.76,15.0,,9,14,0.64,-0.04,1105,18,78.5236,60.2568,62.6003,0.0767,0.0115,-0.0043,0.0219,31.4486,27.8424,82.7349,26.8662,42.4263,2.4503,0.6094,0.2562,11.4961,5.5724,11.159,0.4509,10.1398,596.3677,33.357,49.6255,62.7008,54.8665,0.2682,52.3845,366.6589
76561198022745398,Mini Chicken,faceit,10,25424.0,10,2097.0,-1.79,9.0,,19,14,1.36,0.0274,1565,24,57.1424,54.7758,52.6031,0.1049,-0.0145,-0.0234,-0.0125,35.3233,16.9521,72.2433,33.478,46.1079,2.7191,0.6216,0.4488,10.716,5.8865,9.2465,0.5826,11.9719,570.5502,32.7662,33.1177,46.7528,54.4212,0.3244,42.5508,235.3523
76561198355231606,danieL,faceit,10,27751.0,10,,4.43,,,27,12,2.25,0.0737,2582,24,85.5428,68.0822,59.9645,0.165,0.0403,0.0461,0.0427,35.7093,24.64,85.2989,54.9766,60.1734,2.8728,0.4869,0.2818,5.1853,10.3433,7.3688,1.0396,9.1489,606.2976,37.4627,47.0471,54.1183,44.6166,0.308,52.1385,268.0961
76561198170482614,Dragon_123,faceit,10,28523.0,10,,3.26,16.0,,25,16,1.56,0.1038,2784,23,95.9071,62.5516,14.5358,0.1365,0.0425,0.0292,0.0363,36.327,37.9029,89.8642,45.2601,59.1645,0.9179,0.3362,0.1845,2.0994,1.7436,4.0393,2.2804,8.7544,613.1763,38.6706,35.4901,41.7839,47.5408,0.3664,46.703,65.5144
76561198100648427,ohi0,faceit,10,21676.0,10,,0.54,13.0,,11,15,0.73,-0.0082,1102,22,80.785,51.5953,68.6426,0.1319,-0.0178,0.0126,-0.002,33.7827,20.9505,80.467,35.6715,39.3918,2.6899,0.6465,0.4409,4.2312,11.9095,12.3063,0.2044,8.7341,546.2459,35.5443,29.2612,37.5818,48.2928,0.3359,49.992,323.2836
76561198021052279,rizy,faceit,10,,10,2377.0,-0.8999999999999999,,,19,22,0.86,-0.0154,1884,29,76.7305,51.5953,70.2354,0.0754,0.0139,-0.0036,-0.0146,30.3212,27.0885,87.0889,44.7856,60.8439,3.0996,0.6733,0.3293,7.1759,10.4433,11.3715,0.0689,9.2934,664.0905,33.7412,21.6517,26.0228,50.3798,0.2951,47.3756,272.6733
